"ID","City","Group_size","Age","MPI#Mean","TOM","BUMO","BUMO_Previous","MostFavourite","Gender","MPI#detail","Age#group","Age#Group#2","MPI","MPI#2","Occupation","Occupation#group","Year","MPI_Mean_Use","MPI#detail_imp","Age_imp"
138841,"Hà Nội",2,29,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,6999,TRUE,FALSE
138846,"Hà Nội",4,27,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,6999,TRUE,FALSE
138850,"Hà Nội",4,27,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,6999,TRUE,FALSE
138868,"Hà Nội",4,30,17499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","15M – 19.99M","30 - 39","30 - 34","15M – 24.9M","4","Officer - Staff level","White Collar",2017,17499,TRUE,FALSE
138882,"Hà Nội",4,32,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2017,10499,TRUE,FALSE
138951,"Hà Nội",5,34,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2017,10499,TRUE,FALSE
139027,"Hà Nội",2,44,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","12M – 14.99M","40 - 60","40 - 44","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
139781,"Hà Nội",2,32,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Professional","White Collar",2017,10499,TRUE,FALSE
139783,"Hà Nội",1,59,8249,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2017,8249,TRUE,FALSE
139914,"Hà Nội",4,45,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
139917,"Hà Nội",4,31,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Freelance","Self Employed - Small Business and Freelance",2017,10499,TRUE,FALSE
139920,"Hà Nội",4,27,17499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","15M – 19.99M","20 - 29","25 - 29","15M – 24.9M","4","Small Business","Self Employed - Small Business and Freelance",2017,17499,TRUE,FALSE
139956,"Hà Nội",4,50,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2017,5499,TRUE,FALSE
139962,"Hà Nội",5,26,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Skilled Labor","Blue Collar",2017,13499,TRUE,FALSE
139996,"Hà Nội",4,49,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,6999,TRUE,FALSE
140008,"Hà Nội",4,21,1499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","< 3M","20 - 29","20 - 24","< 4.5M","1","Pupil / Student","None Working",2017,1499,TRUE,FALSE
140033,"Hà Nội",4,27,17499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","15M – 19.99M","20 - 29","25 - 29","15M – 24.9M","4","Unskilled Labor","Blue Collar",2017,17499,TRUE,FALSE
140058,"Hà Nội",2,59,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
140135,"Hà Nội",4,29,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","9M – 11.99M","20 - 29","25 - 29","9M – 14.9M","3","Freelance","Self Employed - Small Business and Freelance",2017,10499,TRUE,FALSE
140137,"Hà Nội",2,32,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Lecturer / Teacher","White Collar",2017,10499,TRUE,FALSE
140145,"Hà Nội",5,27,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,6999,TRUE,FALSE
140149,"Hà Nội",2,25,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","9M – 11.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,10499,TRUE,FALSE
140222,"Hà Nội",2,27,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,6999,TRUE,FALSE
140223,"Hà Nội",2,27,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
140230,"Hà Nội",2,44,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
140231,"Hà Nội",4,46,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2017,5499,TRUE,FALSE
140232,"Hà Nội",2,46,17499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","15M – 19.99M","40 - 60","> 45","15M – 24.9M","4","Officer - Staff level","White Collar",2017,17499,TRUE,FALSE
140306,"Hà Nội",2,36,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2017,5499,TRUE,FALSE
140310,"Hà Nội",4,24,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
140318,"Hà Nội",4,29,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Professional","White Collar",2017,6999,TRUE,FALSE
140327,"Hà Nội",4,48,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
140332,"Hà Nội",4,27,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
140393,"Hà Nội",4,42,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","40 - 60","40 - 44","9M – 14.9M","3","Lecturer / Teacher","White Collar",2017,13499,TRUE,FALSE
140402,"Hà Nội",2,49,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,6999,TRUE,FALSE
140426,"Hà Nội",4,37,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Housewife","None Working",2017,5499,TRUE,FALSE
140659,"Hà Nội",4,43,8249,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","7.5M – 8.99M","40 - 60","40 - 44","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,8249,TRUE,FALSE
140673,"Hà Nội",4,30,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,5499,TRUE,FALSE
140684,"Hà Nội",2,22,1499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","< 3M","20 - 29","20 - 24","< 4.5M","1","Pupil / Student","None Working",2017,1499,TRUE,FALSE
140732,"Hà Nội",4,27,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Middle Management","White Collar",2017,13499,TRUE,FALSE
140735,"Hà Nội",5,27,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
140743,"Hà Nội",2,31,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2017,10499,TRUE,FALSE
140746,"Hà Nội",2,31,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Officer - Staff level","White Collar",2017,10499,TRUE,FALSE
141288,"Hà Nội",4,32,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Unskilled Labor","Blue Collar",2017,10499,TRUE,FALSE
141290,"Hà Nội",4,29,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
141292,"Hà Nội",5,22,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,5499,TRUE,FALSE
141296,"Hà Nội",4,27,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,6999,TRUE,FALSE
97090,"Hà Nội",3,34,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2017,10499,TRUE,FALSE
103027,"Hà Nội",3,31,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Freelance","Self Employed - Small Business and Freelance",2017,10499,TRUE,FALSE
105106,"Hà Nội",3,28,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Skilled Labor","Blue Collar",2017,13499,TRUE,FALSE
118023,"Hà Nội",3,19,1499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","< 3M","16 - 19","16 - 19","< 4.5M","1","Pupil / Student","None Working",2017,1499,TRUE,FALSE
118024,"Hà Nội",3,43,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","12M – 14.99M","40 - 60","40 - 44","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2017,13499,TRUE,FALSE
118028,"Hà Nội",3,29,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
118403,"Hà Nội",3,31,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2017,10499,TRUE,FALSE
119803,"Hà Nội",3,58,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Retirement","None Working",2017,5499,TRUE,FALSE
120129,"Hà Nội",3,33,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2017,10499,TRUE,FALSE
120132,"Hà Nội",3,40,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","40 - 60","40 - 44","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
121543,"Hà Nội",3,25,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
121567,"Hà Nội",3,17,1499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","< 3M","16 - 19","16 - 19","< 4.5M","1","Pupil / Student","None Working",2017,1499,TRUE,FALSE
121569,"Hà Nội",3,27,17499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","15M – 19.99M","20 - 29","25 - 29","15M – 24.9M","4","Skilled Labor","Blue Collar",2017,17499,TRUE,FALSE
121571,"Hà Nội",3,28,17499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","15M – 19.99M","20 - 29","25 - 29","15M – 24.9M","4","Skilled Labor","Blue Collar",2017,17499,TRUE,FALSE
121574,"Hà Nội",3,24,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","20 - 24","9M – 14.9M","3","Professional","White Collar",2017,13499,TRUE,FALSE
121624,"Hà Nội",3,27,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Lecturer / Teacher","White Collar",2017,13499,TRUE,FALSE
121628,"Hà Nội",3,26,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
121632,"Hà Nội",3,31,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Officer - Staff level","White Collar",2017,10499,TRUE,FALSE
121687,"Hà Nội",3,35,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","9M – 11.99M","30 - 39","35 - 39","9M – 14.9M","3","Professional","White Collar",2017,10499,TRUE,FALSE
121690,"Hà Nội",3,47,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2017,5499,TRUE,FALSE
122943,"Hà Nội",3,45,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
134940,"Hà Nội",3,44,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","40 - 60","40 - 44","9M – 14.9M","3","Lecturer / Teacher","White Collar",2017,13499,TRUE,FALSE
134960,"Hà Nội",3,28,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2017,13499,TRUE,FALSE
134975,"Hà Nội",3,42,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
135370,"Hà Nội",3,34,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Officer - Staff level","White Collar",2017,10499,TRUE,FALSE
135376,"Hà Nội",3,21,1499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","< 3M","20 - 29","20 - 24","< 4.5M","1","Pupil / Student","None Working",2017,1499,TRUE,FALSE
138100,"Hà Nội",3,37,8249,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,8249,TRUE,FALSE
138416,"Hà Nội",3,17,1499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","< 3M","16 - 19","16 - 19","< 4.5M","1","Pupil / Student","None Working",2017,1499,TRUE,FALSE
138451,"Hà Nội",3,44,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","40 - 60","40 - 44","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
138505,"Hà Nội",3,36,8249,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,8249,TRUE,FALSE
138510,"Hà Nội",3,49,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2017,5499,TRUE,FALSE
138580,"Hà Nội",3,48,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
138581,"Hà Nội",3,24,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,5499,TRUE,FALSE
138585,"Hà Nội",3,17,1499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","< 3M","16 - 19","16 - 19","< 4.5M","1","Pupil / Student","None Working",2017,1499,TRUE,FALSE
138702,"Hà Nội",3,24,1499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","< 3M","20 - 29","20 - 24","< 4.5M","1","Pupil / Student","None Working",2017,1499,TRUE,FALSE
138707,"Hà Nội",3,35,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2017,5499,TRUE,FALSE
138714,"Hà Nội",3,42,8249,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","7.5M – 8.99M","40 - 60","40 - 44","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,8249,TRUE,FALSE
138717,"Hà Nội",3,38,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","35 - 39","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2017,10499,TRUE,FALSE
138730,"Hà Nội",3,37,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","35 - 39","9M – 14.9M","3","Professional","White Collar",2017,10499,TRUE,FALSE
138754,"Hà Nội",3,44,8249,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","7.5M – 8.99M","40 - 60","40 - 44","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2017,8249,TRUE,FALSE
138757,"Hà Nội",3,26,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Housewife","None Working",2017,13499,TRUE,FALSE
138847,"Hà Nội",3,29,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
138851,"Hà Nội",3,29,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
138883,"Hà Nội",3,28,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
139878,"Hà Nội",3,19,1499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","< 3M","16 - 19","16 - 19","< 4.5M","1","Pupil / Student","None Working",2017,1499,TRUE,FALSE
139916,"Hà Nội",3,34,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Lecturer / Teacher","White Collar",2017,10499,TRUE,FALSE
139957,"Hà Nội",3,19,1499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","< 3M","16 - 19","16 - 19","< 4.5M","1","Skilled Labor","Blue Collar",2017,1499,TRUE,FALSE
139961,"Hà Nội",3,22,3749,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","3M – 4.49M","20 - 29","20 - 24","< 4.5M","1","Officer - Staff level","White Collar",2017,3749,TRUE,FALSE
140034,"Hà Nội",3,24,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
140136,"Hà Nội",3,34,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2017,10499,TRUE,FALSE
140141,"Hà Nội",3,28,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2017,13499,TRUE,FALSE
140221,"Hà Nội",3,27,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,6999,TRUE,FALSE
140225,"Hà Nội",3,22,1499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","< 3M","20 - 29","20 - 24","< 4.5M","1","Housewife","None Working",2017,1499,TRUE,FALSE
140253,"Hà Nội",3,49,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
140311,"Hà Nội",3,27,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2017,6999,TRUE,FALSE
140316,"Hà Nội",3,32,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Officer - Staff level","White Collar",2017,10499,TRUE,FALSE
140320,"Hà Nội",3,31,10499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Officer - Staff level","White Collar",2017,10499,TRUE,FALSE
140321,"Hà Nội",3,32,8249,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","7.5M – 8.99M","30 - 39","30 - 34","4.5M – 8.9M","2","Professional","White Collar",2017,8249,TRUE,FALSE
140326,"Hà Nội",3,55,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
140328,"Hà Nội",3,41,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Semi-skilled labor","Blue Collar",2017,5499,TRUE,FALSE
140481,"Hà Nội",3,29,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
140669,"Hà Nội",3,25,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Semi-skilled labor","Blue Collar",2017,13499,TRUE,FALSE
140709,"Hà Nội",3,27,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
140717,"Hà Nội",3,28,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Professional","White Collar",2017,6999,TRUE,FALSE
140745,"Hà Nội",3,40,5499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2017,5499,TRUE,FALSE
141269,"Hà Nội",3,26,13499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","12M – 14.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2017,13499,TRUE,FALSE
141271,"Hà Nội",3,33,17499,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","15M – 19.99M","30 - 39","30 - 34","15M – 24.9M","4","Officer - Staff level","White Collar",2017,17499,TRUE,FALSE
141297,"Hà Nội",3,30,6999,"Highlands Coffee","Highlands Coffee","Don't have any brands","Highlands Coffee","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Professional","White Collar",2017,6999,TRUE,FALSE
